name,country_name,region_name,star_label,year,address,phone,hours,cuisine,price_text,price_level,lat,lng,description,facilities,image_url,detail_url
정인면옥,한국,서울,빕구르망,2026,"영등포구 국회대로 76길 10, Seoul, 07238, KOR",+82 2-2683-2615,,냉면,,,37.5307,126.92167,맛이 한결같은 식당을 찾는 일은 언제나 즐겁다. 변화하는 시류 속에서도 묵묵히 세대를 이어 고객의 맛을 지켜온 정인면옥 역시 그런 곳 중 하나다. 정인면옥은 대표 메뉴인 평양냉면의 맛과 품질을 유지하기 위해 3년 이상 된 천일염과 국내산 소고기만을 고집한다. 오로지 메밀만 넣어 직접 뽑은 담백한 순면 역시 이곳을 대표하는 메뉴다. 한우 아롱사태 수육과 만두는 냉면의 곁들임 메뉴로 안성맞춤이다. 여의도에 위치한 까닭에 점심시간에는 줄 서는 수고를 감수해야 한다.,,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/5f9a27c515a841f4b23507d88819948a.jpeg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/jungin-myeonok
안암,한국,서울,빕구르망,2026,"종로구 북촌로 5길 10, Seoul, 03055, KOR",+82 10-6874-8818,,돼지국밥,,,37.57939,126.98446,북촌에 위치한 작은 공간 안암의 주메뉴는 돼지국밥이다. '보통'과 ‘고기 많이’로 양이 구분되어 있는데 국밥의 비주얼이 무척 독특하다. 청양고추와 케일로 만든 기름이 깔끔한 육수와 어우러져 풍부한 향을 느끼게 한다. 스페인산 듀록 돼지의 등갈비에 통 목살을 얇게 저민 고기는 굉장히 부드럽고 은은한 육향을 가지고 있어 다채로운 풍미를 즐길 수 있다. 취향에 따라 고수 추가도 가능하니 안암에서 따뜻한 국밥 한 그릇 즐겨 보시기를 권한다.,,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/88ad7d37b159452099a981e3350b3392.jpg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/anam
용금옥,한국,서울,빕구르망,2026,"종로구 자하문로 41-2, Seoul, 03036, KOR",+82 2-777-4749,,추어탕,,,37.57972,126.97088,1932년에 영업을 개시한 오랜 전통의 추어탕 전문점 용금옥. 종로구에 위치한 한정자 대표의 용금옥은 중구의 용금옥과 한 뿌리를 두고 있으나 현재는 각자의 길을 걷고 있다. 한국의 대표적 보양식인 추어탕을 사시사철 제공하는 이곳에선 서울식 통추어탕과 삶은 미꾸라지를 갈아 넣은 남도식 추어탕을 함께 선보인다. 좋은 재료로 정성껏 준비하는 모든 음식에는 오랜 세월 용금옥을 지켜온 주인장의 애정 어린 손맛이 고스란히 담겨 있다. 계절을 불문하고 많은 이들의 사랑을 받고 있는 따뜻한 추어탕 한 그릇이 아련한 추억을 선사한다.,,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/bc1f28c06e6644be9e77797d8d17dc69.jpeg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/yonggeumok
황생가 칼국수,한국,서울,빕구르망,2026,"종로구 북촌로 5길 78, Seoul, 03053, KOR",+82 2-739-6334,,칼국수,,,37.58003,126.98065,"하루 종일 길게 줄을 서는 이곳은 칼국수와 만두 전문점이다. 2001년에 북촌 칼국수로 시작해 2014년에 황생가 칼국수로 상호를 변경했지만, 예나 지금이나 맛있는 사골 칼국수와 만두를 먹기 위해 이곳을 찾는 손님들의 발걸음은 여전하다. 입구에서 잰 손놀림으로 만드는 왕만두는 매일 아침, 시장에서 선별한 신선한 재료로 그때그때 빚어 더없이 신선하다. 부드러운 칼국수의 면과 깊은 사골 육수의 맛이 일품이고, 옛날식 수육과 여름 한철 선보이는 콩국수도 별미이니 꼭 한번 맛보길 바란다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/0b2eb29954e841eb9ff8637e7da3782f.jpg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/hwangsaengga-kalguksu
황금콩밭,한국,서울,빕구르망,2026,"마포구 마포대로 16길 9, Seoul, 04205, KOR",+82 2-313-2952,,두부,,,37.5509,126.9567,"100% 국내산 콩으로 손수 만드는 두부는 황금콩밭이 추구하는 몸과 마음이 편안해지는 음식이라는 목표점에 부합하는 건강한 맛을 잘 표현한다. 두부에 어우러지는 황금콩밭의 한식 요리의 양념은 여전히 자극적인 맛보다는 식재료의 맛을 잘 살려주는 역할에 충실하다. 짜박두부, 두부조림, 두부전골, 두부전, 두부 두루치기 등 여러 두부 전문 요리에 쌀과 누룩, 물 만을 사용해 만든 이곳의 탁주는 잘 어울리는 반주이다. 두부 전문점이지만 돼지고기 보쌈과 육전 그리고 여러가지 해산물 요리도 준비되어 있어 기호에 따른 여러 선택권이 있다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/610894940e4c4672a316d2f64201f1bf.jpg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/hwanggeum-kongbat
대성집,한국,서울,빕구르망,2026,"종로구 사직로 5, Seoul, 03029, KOR",+82 2-735-4259,,도가니탕,,,37.57269,126.96091,"식당의 긴 세월만큼의 풍미를 담아낸 듯한 뽀얀 국물 속에 풍성하게 담겨져 있는 도가니와 스지, 사태는 그 시절의 소박한 여유와 정감을 전해준다. 도가니의 잡내 없이 잘 만들어진 국물은 담백하면서도 은은한 단맛이 나며, 매끈한 목넘김에서 국물에 잘 풀어진 지방의 풍부함도 느낄 수 있다. 뜨거운 국물에 쫀득한 도가니 그리고 쌀밥의 한입은 균형 있는 맛을 주고, 김치, 깍두기와 더불어 특색 있는 고추장에 절인 마늘은 또다른 도가니탕 한입을 부추긴다. 여전히 주방에서 국자를 잡고 도가니탕의 맛을 잡는 이춘희 대표의 존재는 대성집 도가니탕의 한결같은 맛을 지켜주는 듯하다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d192ec3232534f95b6f20b3a27f888b6.jpeg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/daesungjip
할매집,한국,서울,빕구르망,2026,"종로구 사직로 12길 1-5, Seoul, 03169, KOR",+82 2-735-2608,,한식,,,37.5755506,126.9715631,"1975년 내자동에서 문을 연 뒤 2006년 현 위치로 옮겨 온 이 식당은 고춧가루로 매운맛을 내는 방식으로 잡내 없이 깔끔한 풍미를 자랑한다. 감자탕 역시 깻잎이나 들깻가루 대신 콩나물과 부추만을 사용해 시원하고 알싸한 맛이 돋보인다. 조용한 골목 끝, 인근 좁은 길을 따라 들어가야 하는 위치라 찾기 쉽지 않지만, 신발을 벗고 들어가는 작은 실내는 오래된 공간 특유의 아늑함이 살아 있다. 족발은 여러 향신료와 비법 육수로 오랜 시간 삶아 비린내 없이 살은 부드럽고, 족발 껍질은 쫀득하면서도 풍미가 깊다. 지방이 많은 뒷다리와 부드러운 앞다리 중 취향에 따라 선택할 수 있으며, 넉넉한 양이 제공되어 여럿이 함께 나누기 좋다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/b3f6856e03c44de18f3ce2702803dff1.jpeg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/halmaejip
개성만두 궁,한국,서울,빕구르망,2026,"종로구 인사동 10길 11-3, Seoul, 03146, KOR",+82 2-733-9240,,만두,,,37.57423,126.98539,"전통 한옥을 개조한 이 공간은 현재 3대째 이어오고 있으며, 할머니의 손맛을 계승한 개성만두가 이 집의 핵심이다. 세 시간 발효한 반죽으로 빚은 만두피는 쫀득한 탄력과 밀가루 특유의 고소한 향을 지니며, 속은 돼지고기에 듬뿍 넣은 채소가 조화를 이루어 담백한 풍미를 낸다. 맑고 하얀 국물은 소고기와 열 가지 신선한 채소를 여덟 시간 동안 우려내 자연스러운 감칠맛을 살렸으며, 전체적으로 과한 간을 피하고 재료의 본연한 맛을 전면에 드러내는 것이 특징이다. 곁들이는 물김치와 깍두기도 만두와 훌륭하게 어우러져 한층 깊은 맛의 조화를 완성한다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/24ae9548ffbd472c8fd21a5d9f15ceca.jpg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/gaeseong-mandu-koong
호라파,한국,서울,빕구르망,2026,"종로구 자하문로 37-1, 2층, Seoul, 03040, KOR",+82 2-730-0215,,타이,,,37.57938,126.9711,"‘타이 바질’을 뜻하는 ‘호라파’를 상호로 내건 서촌의 태국 식당이다. 메뉴는 단출하지만 그 하나하나의 맛은 굉장히 깊다. 쏨땀을 제외하고는 흔히 접해 보지 못한 메뉴들이 보일 것이다. 그 중 남똑헷은 숯불에 구운 여러 종류의 버섯과 향신채, 토스트한 쌀가루를 넣어 매콤하게 만든 샐러드인데 쫄깃한 식감이 특징이다. 깽 마싸만은 향긋한 계피 향과 구운 채소의 달큰함이 느껴지는 독특한 풍미의 커리 요리이다. 추천하는 와인과 함께 즐기면 색다른 맛을 느낄 수 있을 것이다. 1인 테이블이 준비되어 있어 싱글 다이닝도 가능하다. 다만 좌석이 많지 않아 항상 붐비는 곳이므로 예약은 필수다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/73a5068223cd420a847d7325e5fe8d4f.jpg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/horapa
화해당,한국,서울,빕구르망,2026,"영등포구 국회대로 62길 15, Seoul, 07236, KOR",+82 2-785-4422,,게장,,,37.52689,126.91706,"한자어로 ‘꽃게집’을 뜻하는 화해당은 태안에서 유명한 간장게장 집의 첫 번째 서울 분점이다. 매년 봄, 통통하게 살이 오른 꽃게를 급랭 시켜 1 년 내내 사용한다. 채소 육수와 양조간장을 혼합하여 만든 이 집만의 특제 간장은 인공 조미를 첨가하지 않은 깊은 맛을 자랑하고, 단맛 나는 게살의 식감 또한 탱탱한 것이 일품이다. 모든 게장은 이틀에 한 번꼴로 태안에서 공급받으며, 탱글탱글한 어리굴젓 역시 태안에서 올라온다. 갓 지어 나오는 솥 밥에 게장을 얹어 향긋한 감태에 싸 먹으면 어느새 밥 한 그릇이 뚝딱 없어진다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/5f786bcdb1024410ab51a88d948efd51.jpeg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/hwa-hae-dang
니시무라멘,한국,서울,빕구르망,2026,"서울 마포구 동교로 265, 4층, Seoul, 03983, KOR",+82 10-9596-1122,,라멘,,,37.56337,126.92526,"후쿠오카의 흥미로운 프렌치 레스토랑을 운영하는 니시무라 타카히토 셰프의 라멘 식당이 서울에 문을 열었다. 니시무라멘 서울은 니시무라 타카히토 셰프의 남다른 라멘 사랑의 결과물이다. 토핑과 소스, 오일 등을 곁들여 완성한 풍성하고 입체적인 라멘 맛에서 셰프의 독특한 스타일을 엿볼 수 있다. 라멘 고유의 스타일을 유지하면서도 김 오일과 청양고추, 백김치 스타일의 쯔께모노를 활용하는 등 현지화에도 신경을 많이 썼다. 갓 지은 솥밥에 치즈와 라멘 국물을 함께 즐길 수 있는 밥 요리도 니시무라멘의 개성이 느껴지는 메뉴이다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/ba6fb98b75b04ffea4625cb1b8e536b9.jpg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/nishimuramen
합정옥,한국,서울,빕구르망,2026,"마포구 양화로 1길 21, 2층, Seoul, 04026, KOR",+82 2-322-4822,,곰탕,,,37.54944,126.91037,"합정옥의 시작은 시아버지께서 손수 끓여 드시던 곰탕과 수육 맛에서 비롯됐다. 시아버지가 훗날 대표가 된 며느리에게 ""곰탕집 한번 차려볼까?""라고 말한 것이 계기가 되어 오늘에까지 이르게 된 것. 진한 국물과 은은한 육 향, 토렴해 내오는 달달한 밥과 야들야들한 소고기, 그리고 내포까지, 이곳 음식은 푸짐함을 미덕으로 삼고 있다. 또한 구수한 된장국에 달큰한 배추속대를 넣어 끓인 속댓국의 시원한 맛도 일품이다. 하루에 탕 100인분 정도만 준비하며, 재료 소진 시엔 영업을 종료한다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/1f83b0dd80b641eba12477096c951ad0.jpeg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/hapjeongok
미필담,한국,서울,빕구르망,2026,"마포구 성지 3길 22, Seoul, 04083, KOR",+82 10-5455-5041,,만두,,,37.54658,126.91419,한적하지만 동시에 젊음의 생기가 느껴지는 합정동의 어느 골목에 자그마한 이북식 손만둣국집 미필담이 있다. 이곳의 주인인 젊은 부부는 황해도 출신 외할머니의 조리법을 바탕으로 이북식 만둣국의 담백한 맛을 손님상에 올린다. 두툼하고 속이 꽉 찬 손만두에 별다른 가미 없이도 담백한 육향을 자랑하는 국물의 조합은 거부하기 쉽지 않은 맛이다. 담백하고 슴슴한 만둣국 외에 계절에 맞춰 정성껏 선보이는 한식 메뉴에서 주인 부부의 노력이 느껴진다. 좌석 구조상 혼자 식사하기에도 적합하고 친구나 연인과 함께 찾기에도 부족함이 없는 공간이다.,,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/6183d729114946dfb90d3232bc9d3361.jpeg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/mipildam
사루카메,한국,서울,빕구르망,2026,"마포구 연남로 15, Seoul, 03990, KOR",,,라멘,,,37.56103,126.92267,"사루카메는 현재 2대째 혼마 히로토 오너 셰프가 운영을 하고 있다. 그는 단순히 식당 이름만을 이은 것이 아닌, 1대 셰프와의 교감으로 기존 레시피도 보존하여 레스토랑의 발자취를 이어 간다. 이렇게 레스토랑의 역사를 지키며 세계 각국의 도시에서 쌓은 자신의 외식업 경험과 감각을 살려 사루카메만의 새로운 이야기를 만들어 가고 있다. 사루카메는 일본에서 유행하는 라멘의 맛에 전통의 맛과 창작의 맛을 더한 한정 메뉴를 꾸준히 개발해 소개하면서 레스토랑 고유의 라멘 브랜드를 만들어 고객과 소통하고 있다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/338711fcc69b45849c02c3122637092a.jpeg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/sarukame
서교난면방,한국,서울,빕구르망,2026,"마포구 동교로 12길 16, Seoul, 04029, KOR",+82 10-9516-0934,,국수,,,37.55359,126.91231,"이탈리안 퀴진 전문 셰프로서 견실한 시간을 보내 온 김낙영 셰프의 개성 있는 면 요리 레스토랑 서교난면방. 파스타와 라자냐를 전문적으로 다루던 셰프의 손에서 나온 난면은 그의 경험과 아이디어가 녹아든 한국적이면서도 이탤리언 퀴진의 감성과 터치가 가미된 독창적인 맛의 즐거움을 준다. 셰프는 이 독특한 경계 사이에서 균형을 유지하면서 난면의 매력을 제대로 전달하고 있다. 구엄닭 난면, 그리고 닭 육수와 한우 육수를 섞어 만든 서교 난면 등 매력적인 국물 맛과 난면의 식감을 즐길 수 있는 면 요리가 대표 메뉴다. 이 외에도 계절에 따라 달라지는 면 요리도 있어 철마다 방문해 색다른 맛을 즐기기에 좋다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7c16ff62981841b897d6bf7bab626165.jpeg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/seokyonanmyunbang
옥동식,한국,서울,빕구르망,2026,"마포구 양화로 7길 44-10, Seoul, 04035, KOR",+82 10-5571-9915,,돼지국밥,,,37.55261,126.91449,"옥동식의 돼지국밥은 맑은 곰탕 형태를 선보이며, 등장과 함께 돼지국밥에 대한 옥동식 스타일을 확립하였다. 지리산 국산 순종 흑돼지의 앞다리와 뒷다리 살 만을 고아 만든 육수는 담백하면서도 우아한 맛을 내고, 이 국물에 유난히 잘 어울리는 토렴한 쌀밥은 알알이 씹히며, 국밥의 맛을 한층 더 풍부하게 해준다. 국밥에 담겨진 얇게 썰린 돼지고기는 함께 제공되는 특색 있는 맛의 양념장과 잘 어울린다. 이 정갈한 돼지국밥 한끼에 잘 빚어낸 김치만두를 곁들이면 별미이다. 10석의 작은 공간에 1일 100그릇 한정 판매만을 하고 있으니 방문 시 참고하기 바란다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/59c139b192c84f209a04bba040bd46f0.jpeg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/okdongsik
안덕,한국,서울,빕구르망,2026,"종로구 자하문로 17길 18, Seoul, 03035, KOR",+82 2-723-1518,,한식,,,37.58143,126.96969,서촌의 골목 깊숙이 위치한 안덕은 소고기 냉국수와 만둣국이 인기 메뉴다. 안덕의 물국수는 평양냉면과 비슷하지만 면의 메밀 함량이 높아 쫄깃하면서도 부드러운 식감이 특징이다. 슴슴하고 깔끔한 국물에 간간한 소고기를 넣어 밸런스를 맞추면 먹을수록 본연의 깊은 맛이 살아난다. 고추튀김도 인기 메뉴다. 얇고 바삭한 튀김옷 안에 고기와 야채 소가 꽉 차 있어 맛이 정말 풍부하다. 점심에는 대기 줄이 꽤 긴 편이니 문을 여는 시간에 가는 것을 추천한다.,,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/60b0825f43ff4f2f80b19e1ef42b43fa.jpeg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/andeok
교다이야,한국,서울,빕구르망,2026,"마포구 성지길 39, Seoul, 04083, KOR",+82 2-2654-2645,,우동,,,37.54681,126.91317,"합정역 근처의 조용한 주택가에 들어서면 나무 도마에 탁탁탁 작두날 튕기는 소리가 경쾌하게 들려온다. ‘형제의 집’을 뜻하는 교다이야는 두 형제가 운영하는 우동 전문점이다. 이곳에선 주문이 들어오는 대로 면을 써는 것을 원칙으로 한다. 면을 만들어놓으면 수분이 증발해 사누키 우동 특유의 매력을 느낄 수 없기 때문이다. 탱글탱글한 동시에 쫄깃하며 매끄러운 사누키 우동 면발, 정어리 훈제 포와 연간장으로 맛을 낸 시원한 감칠맛의 국물. 늘 한결같은 이곳의 우동 맛은 두 사장의 뚝심 있는 모습과 닮아 있다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/56fdd16fdf044788bc243fbb8ee4741a.jpeg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/kyodaiya
역전회관,한국,서울,빕구르망,2026,"마포구 토정로 37길 47, Seoul, 04155, KOR",+82 2-703-0019,,불고기,,,37.566,126.947,"1962년에 ‘역전식당’으로 시작해 90년대에 ‘역전회관’으로 상호를 변경한 50년 전통의 한식 레스토랑. 이곳의 명물은 국물 없이 바삭하게 즐기는 바싹 불고기로, 메뉴명을 특허청에 등록한 바싹 불고기의 원조라 할 수 있다. 활활 타오르는 센 불에 구웠지만 촉촉한 육즙과 부드러운 식감이 그대로 살아 있는 고기에 달지 않은 양념 맛이 일품으로 보통 맛과 매운맛 중 선택이 가능하다. 이곳은 4층 건물 전체를 사용하므로 넓은 공간에서 편안한 식사를 즐길 수 있지만 그래도 저녁 시간에는 예약하고 올 것을 추천한다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/9fec9734eda14871a5aa3037c4637714.jpg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/yukjeon-hoekwan
담택,한국,서울,빕구르망,2026,"마포구 동교로12안길 51, Seoul, 04029, KOR",+82 2-332-4560,,라멘,,,37.55448,126.91512,합정역 인근의 한적한 골목길 한 켠에 위치한 소박한 라멘집이다. 이미 세월의 흔적이 묻어 있는 공간이지만 조원현 셰프는 담택의 공간을 의도적으로 빈티지 소품으로 꾸몄다. 소박한 공간과는 달리 이곳의 시오 라멘을 비롯해 시오 라멘 베이스에 맛의 변주를 가한 각종 라멘 메뉴는 소박함과는 거리가 멀다. 세련되면서도 깔끔한 수프의 맛이 꽤나 개성 있고 중독성 있는 여운을 준다. 틀에 얽매이지 않는 맛을 개발하기 위해 우직하게 시오 라멘에 집중한 셰프의 라멘에는 누구나 즐길 수 있는 맛이 담겨 있다.,,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/0d48f67a519542629caf6b3931d38183.jpg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/damtaek
진진,한국,서울,빕구르망,2026,"마포구 월드컵북로 1길 60, Seoul, 04031, KOR",+82 70-5035-8878,,중식,,,37.55777,126.91324,"중식의 대중화를 위해 40년 동안 힘써온 왕육성 셰프의 차이니즈 레스토랑. 방대한 메뉴가 일반적인 중식당의 패러다임에서 벗어나 10가지의 단출한 메뉴를 선보이는 이유는 맛과 품질을 일관되게 유지하기 위해서라고 한다. 고품격 요리를 합리적인 가격에 맛볼 수 있는 진진의 대표 메뉴로는 멘보샤, 대게살 볶음, 마파두부, 카이란 소고기 볶음 등을 꼽을 수 ...",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d9c6f73705a94015b96f417a421f7b03.jpg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/jin-jin
송헌집,한국,서울,빕구르망,2026,"수영구 민락로 19번길 18, Busan, 48285, KOR",+82 51-711-4648,,한식,,,35.15654,129.12146,전통주와 함께 즐기는 한식 요리부터 국수 요리까지 한식의 다양한 스펙트럼을 부산에서 선보여 온 송헌집. 셰프가 새로 문을 연 떡갈비 한상차림 식당이다. 그윽한 숯향과 풍부한 육즙의 두툼한 떡갈비는 따뜻한 밥 한 숟가락과 멋지게 어울린다. 떡갈비 백반답게 상을 가득 채운 맛깔스런 반찬과 바특한 된장찌개 역시 떡갈비 못지않은 맛을 자랑한다. 작은 마당이 딸린 이층 주택을 개조한 식당은 1990년대 가정집의 아늑한 분위기를 자아낸다.,,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/3e953e7c4949462196becd3a2ed0825c.jpeg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/songheonjip
묵정,한국,서울,빕구르망,2026,"중구 퇴계로48길 17, Seoul, 04619, KOR",+82 10-8350-6743,,한식,,,37.56181,127.00053,"한국계 미국인 셰프 오스틴 강이 운영하는 곳이다. 음식이 곧 약이라는 한식의 철학에 매료되어 ‘한국식 발효 음식’을 표방하며 발효 식품과 장을 직접 만들어 사용한다. 전통 한식을 제공하지만 비주얼은 캐주얼하고 현대적이다. 표고버섯 새우전은 밀가루 없이 버섯 위에 다진 새우살을 올린 후 직접 만든 멸치젓을 넣은 아이올리 소스와 함께 제공된다. 천천히 익히는 메인 음식인 닭고기는 식감이 부드럽고 로즈마리와 레몬, 오렌지를 넣어 깊은 향이 밴 찹쌀밥은 직접 만든 반찬과 잘 어우러진다. 메인 요리와 함께 나오는 각종 수제 장아찌와 김치는 풍부한 발효의 맛과 깊고 다채로운 풍미가 동시에 느껴진다. 메인 요리는 준비 시간 때문에 하루 전에 미리 선택해야 한다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/d746f529d4bf47aab6c054bb20c9d87e.jpeg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/mukjung
소넷,한국,서울,빕구르망,2026,"강남구 선릉로 157길 33, 3층, Seoul, 06018, KOR",+82 2-6953-5999,,프렌치 컨템퍼러리,,,37.52628,127.03704,"프렌치 음식을 기반으로 한 캐주얼 다이닝을 선보이는 소넷. 커다란 바 테이블이 주방을 감싸고 있는 구조로 셰프들이 조리하는 모습을 직접 보면서 음식을 즐길 수 있다. 다양한 한입 거리 음식부터 분자 요리법을 적용한 디저트까지 갖가지 비주얼과 맛을 경험해 볼 수 있다. 닭 간 무스를 넣은 코코아 롤에 트러플과 라즈베리 잼을 함께 서빙하는 디시는 두 가지 맛과 풍미를 느낄 수 있고, 직접 만든 메밀 파스타와 신선한 조개, 캐비어를 넣은 파스타에서 깊고 진한 맛과 짙은 메밀 향을 느낄 수 있다. ‘소넷’은 프랑스어로 짧은 노래를 뜻하는데 작은 요리로 구성된 코스를 선보이는 이곳에 딱 맞는 이름이다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/7801dcd17d7d4b84abfef258fa906cde.jpg?width=1000,https://guide.michelin.com/kr/ko/seoul-capital-area/kr-seoul/restaurant/sonnet-1241886
르도헤,한국,부산,1스타,2026,"해운대구 마린시티 3로 37, 2층, Busan, 48118, KOR",+82 51-747-8522,,코리안 컨템퍼러리,,,35.15543,129.14665,"부산 출신의 젊은 셰프가 이끄는 르 도헤는 전통 한식의 정수를 현대적으로 재해석한 테이스팅 메뉴를 선보이며, 제철 지역 식재료를 요리의 중심에 둔다. 원래 한식당으로 시작했으나 현재는 프렌치와 일본 요리를 은은하게 더한 컨템퍼러리 스타일로 발전했다. 작은 골목을 지나 도착하면 스피크이지 분위기의 세련된 다이닝룸이 펼쳐지며, 넓은 창으로 보이는 탁 트인 바다 전망이 인상적이다. 다양한 빈티지와 품종을 갖춘 와인 셀러가 마련되어 있고, 정교하게 구성된 두 가지 와인 페어링이 식사의 깊이를 더한다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/4f0b76e2e17d44d4b17616cb3d35b8e4.jpg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/le-dorer
모리,한국,부산,1스타,2026,"해운대구 구남로 21, 경동리인뷰2차 상가 3층 311호, Busan, 48095, KOR",+82 51-731-9889,,일식,,,35.163577,129.161301,"일본에서 수학한 셰프와 그의 일본인 아내가 함께 운영하는 모리. 정갈한 정통 가이세키 요리를 즐길 수 있는 곳으로, 눈과 입이 모두 즐거운 곳이다. 부산의 신선한 해산물과 제철 채소를 이용해 섬세한 요리를 만들어 내는 김완규 셰프는 식재료의 조화와 코스의 리듬감을 잘 조절하는 균형 감각이 탁월하다. 아내의 세심하고 유려한 서비스와 셰프의 정성스런 요리를 맛볼 수 있는 따뜻한 공간에서 정통 일식을 즐겨 보시길 바란다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/228b80fb95ed40bd9f8763e0b1db8927.jpeg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/mori
피오또,한국,부산,1스타,2026,"해운대구 달맞이길 117번가길 219, 2층, Busan, 48105, KOR",+82 51-744-5309,,이탤리언 컨템퍼러리,,,35.16127,129.1833,"달맞이 고개에 자리한 피오또는 부부가 함께 운영하는 아담한 공간으로, 파스타를 포함한 테이스팅 코스를 선보인다. 부모님의 농장에서 직접 재배한 채소와 산지에서 공수한 지리산 돼지, 토종 쌀 등을 활용해 풍부한 구성의 메뉴를 만든다. 여러 종류의 생면을 비롯해 생햄, 콤부차 식초와 시럽 등 대부분의 식재료를 직접 준비하며, 자연스러운 맛과 색을 피오또만의 방식으로 풀어낸다. 모든 요리는 피오또의 담백하고 건강한 감각을 담고 있으며, 현대적 이탈리아 조리법을 기반으로 파스타와 다양한 전분 요리를 균형 있게 구성한다. 정제된 단맛과 가벼운 터치가 식재료의 본질을 그대로 드러내며, 우드 톤과 베이지·그레이 컬러가 어우러진 공간은 아늑하고 편안한 분위기를 자아낸다.",,https://axwwgrkdco.cloudimg.io/v7/__gmpics3__/5e1da5b7ff5646559f9c4b40b51e874e.jpeg?width=1000,https://guide.michelin.com/kr/ko/busan-region/busan_1025838/restaurant/fiotto
